customer_id,first_name,last_name,email,age,city,avg_monthly_spend,is_churned,loyalty_tier,preferred_store
CUST107790,Kevin,Page,cnguyen@example.net,76,Houston,33.0,False,Silver,3
CUST107791,James,Perez,woodselizabeth@example.com,43,Miami,36.14,True,Bronze,11
CUST107792,Paul,Mckenzie,brownkimberly@example.com,51,LA,72.92,True,Silver,15
CUST107793,Joseph,Jacobson,smithkeith@example.com,35,Miami,34.59,False,Bronze,17
CUST107794,Madison,Higgins,heidi64@example.org,64,NYC,27.06,False,Silver,3
CUST107795,Dustin,Carter,bethcunningham@example.org,42,LA,42.42,False,Silver,9
CUST107796,John,Johnson,thoward@example.org,27,Chicago,17.38,False,Silver,25
CUST107797,Rebecca,Thomas,andersonlisa@example.com,68,LA,33.18,False,Bronze,4
CUST107798,Nathaniel,Hayes,candice82@example.org,47,NYC,42.39,True,Gold,11
CUST107799,Donald,Silva,hallsandra@example.net,79,Chicago,54.03,False,Silver,21
CUST107800,Joy,Roth,smithsusan@example.com,67,Chicago,61.44,False,Gold,11
CUST107801,Lisa,Tran,mhernandez@example.com,24,LA,73.79,True,Silver,23
CUST107802,Steven,Vargas,johnmitchell@example.com,58,Houston,39.23,False,Bronze,25
CUST107803,Todd,Johnson,charles29@example.net,29,LA,35.81,False,Silver,10
CUST107804,Judy,Decker,longdonald@example.net,43,LA,41.0,True,Gold,5
CUST107805,Sherry,Davis,shannon98@example.org,73,Chicago,27.42,False,Silver,24
CUST107806,Lee,Johnson,qmiller@example.com,39,NYC,18.31,False,Silver,25
CUST107807,Christine,Cortez,williamswendy@example.com,49,NYC,31.31,False,Silver,3
CUST107808,Mario,Martinez,vmurray@example.com,61,Chicago,24.91,True,Gold,9
CUST107809,Judith,Olson,mariepena@example.com,79,Miami,23.21,False,Silver,8
CUST107810,Ryan,Lopez,xwhite@example.net,28,Miami,13.02,False,Gold,2
CUST107811,Dominique,Montgomery,robert79@example.com,29,Chicago,58.16,False,Bronze,8
CUST107812,Joseph,Lee,dmann@example.net,70,Houston,32.7,False,Bronze,18
CUST107813,Kevin,Johnson,karenporter@example.org,39,Houston,23.14,True,Bronze,5
CUST107814,Sarah,Lee,melissa37@example.net,24,NYC,13.3,False,Silver,11
CUST107815,Karen,Griffin,carolsmith@example.com,71,LA,35.4,False,Gold,21
CUST107816,Brooke,Schroeder,sandravance@example.net,19,NYC,38.7,False,Gold,20
CUST107817,Shannon,Schmitt,jbarber@example.org,34,LA,14.13,True,Gold,5
CUST107818,Emily,Miller,thomas65@example.net,69,Houston,35.08,False,Silver,6
CUST107819,Kara,Johnson,karenpatterson@example.org,41,NYC,24.87,True,Bronze,23
CUST107820,Yvonne,Jones,carrolljoe@example.org,51,NYC,38.84,False,Silver,25
CUST107821,Christopher,Dean,jlowe@example.com,69,LA,34.66,False,Gold,22
CUST107822,Deanna,Gibson,meganmann@example.net,18,LA,33.46,False,Gold,9
CUST107823,Donald,Morales,blewis@example.com,65,Chicago,31.91,False,Silver,18
CUST107824,Meghan,May,elizabethwalters@example.net,38,NYC,43.04,False,Gold,8
CUST107825,Mary,Brown,jbell@example.net,29,Chicago,27.5,False,Bronze,1
CUST107826,Brenda,Johnson,myersraymond@example.com,58,Miami,85.33,True,Bronze,5
CUST107827,Robert,Farmer,hballard@example.org,36,Chicago,19.39,True,Bronze,2
CUST107828,Clifford,Clark,waltonapril@example.com,56,LA,39.88,False,Gold,21
CUST107829,Lori,Robinson,pamelalane@example.com,44,Miami,14.86,False,Silver,12
CUST107830,Matthew,Nichols,fjohnson@example.net,34,Chicago,76.2,False,Gold,24
CUST107831,Tracy,Duncan,angelarodgers@example.net,41,Houston,41.96,False,Bronze,13
CUST107832,Michael,Montgomery,sshaffer@example.com,33,Chicago,22.65,True,Silver,15
CUST107833,Mary,Perez,joshuaparker@example.org,36,Miami,34.9,True,Bronze,12
CUST107834,Kristin,Hayes,misty91@example.org,47,NYC,12.24,False,Gold,2
CUST107835,Kirsten,Swanson,jasonmckinney@example.net,53,Chicago,22.83,True,Gold,18
CUST107836,Joshua,Nguyen,baileymelanie@example.com,75,NYC,45.97,True,Silver,21
CUST107837,Thomas,Williams,qharris@example.com,18,Chicago,40.28,False,Bronze,16
CUST107838,Brandy,Vincent,edwardsdavid@example.com,54,NYC,33.65,True,Silver,1
CUST107839,Benjamin,Miller,kellyroberson@example.org,35,Chicago,27.57,False,Bronze,10
CUST107840,Thomas,Gonzalez,crossmarcus@example.org,20,Houston,28.23,True,Silver,25
CUST107841,William,Bradley,wallacemelissa@example.net,39,NYC,21.92,False,Gold,11
CUST107842,Jacqueline,Baldwin,jay07@example.org,46,LA,51.36,True,Gold,16
CUST107843,Misty,Brooks,dramirez@example.org,56,NYC,16.0,True,Silver,7
CUST107844,Doris,James,mmartin@example.net,23,NYC,57.19,True,Bronze,24
CUST107845,Heather,Thompson,donnafarrell@example.org,77,Miami,14.12,False,Gold,3
CUST107846,Andrew,Weber,mejiadanielle@example.org,58,Miami,28.6,False,Gold,21
CUST107847,Molly,Willis,jesus79@example.org,38,LA,22.56,False,Gold,12
CUST107848,Scott,Ramos,lisanorton@example.org,71,Houston,54.86,True,Gold,6
CUST107849,Christopher,Mclaughlin,christopher55@example.com,72,LA,32.94,False,Bronze,11
CUST107850,Daniel,Jones,smithjoseph@example.org,63,Chicago,32.74,False,Bronze,1
CUST107851,Matthew,Cox,amandawagner@example.org,64,Houston,28.89,True,Gold,19
CUST107852,Jennifer,Ramirez,davismarcus@example.org,61,Chicago,50.37,False,Bronze,10
CUST107853,Lisa,Dickerson,theresawatkins@example.com,61,Miami,43.43,True,Bronze,2
CUST107854,Matthew,Miller,yhoward@example.net,59,LA,50.63,True,Silver,23
CUST107855,Gabrielle,Mccormick,lori08@example.org,22,Miami,48.46,False,Silver,6
CUST107856,Paula,Greene,jmiller@example.com,24,NYC,28.43,True,Gold,25
CUST107857,Joseph,Nelson,jonesian@example.org,68,LA,42.84,False,Silver,6
CUST107858,Erin,Brandt,johnhernandez@example.com,35,NYC,14.33,False,Bronze,5
CUST107859,Thomas,Lester,thomascristian@example.net,46,Chicago,42.49,False,Bronze,12
CUST107860,Nicole,Adams,kimberly96@example.org,56,NYC,38.03,False,Bronze,24
CUST107861,Charles,Nash,anthony17@example.org,60,NYC,20.83,False,Silver,14
CUST107862,Joshua,Chase,ellismary@example.org,31,LA,40.62,False,Gold,23
CUST107863,Rebecca,Larson,currywesley@example.org,77,NYC,33.72,True,Silver,11
CUST107864,Martin,Sanchez,ifranklin@example.net,31,LA,32.67,True,Gold,7
CUST107865,Kimberly,Acosta,erin21@example.com,32,NYC,30.03,False,Bronze,14
CUST107866,John,Levine,flemingbrent@example.org,50,Chicago,43.62,True,Bronze,15
CUST107867,Jonathan,Hansen,jward@example.org,28,Chicago,32.93,False,Bronze,1
CUST107868,Claudia,Ferrell,cindymoore@example.net,53,Chicago,30.77,False,Bronze,20
CUST107869,Tonya,Jackson,warnercrystal@example.com,69,LA,31.51,False,Bronze,14
CUST107870,Bryan,Williams,uharmon@example.org,19,NYC,56.45,False,Bronze,11
CUST107871,Keith,Rivas,ynelson@example.org,25,Chicago,82.99,False,Silver,10
CUST107872,Keith,Gonzalez,tracy70@example.org,25,Miami,18.99,False,Silver,23
CUST107873,Roger,Wilson,efisher@example.com,61,Houston,95.14,False,Bronze,5
CUST107874,Michael,Cortez,vincent72@example.org,41,Miami,10.3,True,Gold,19
CUST107875,Sara,Hobbs,gjones@example.com,54,Chicago,49.26,False,Gold,8
CUST107876,Anthony,Bell,harringtonrandy@example.com,78,NYC,63.69,True,Bronze,7
CUST107877,Rachel,Sanchez,molinajacqueline@example.net,67,Chicago,69.49,False,Gold,4
CUST107878,Amanda,Perry,walter14@example.com,68,Miami,21.37,False,Silver,17
CUST107879,Travis,King,simmonsgrant@example.net,76,NYC,28.1,False,Gold,16
CUST107880,Allen,Murphy,coxryan@example.com,19,NYC,40.29,False,Silver,17
CUST107881,Maurice,Fowler,prandall@example.net,47,NYC,19.18,True,Gold,7
CUST107882,Jose,Haynes,shawnowens@example.org,25,Chicago,64.15,True,Silver,20
CUST107883,Michael,Dunn,mmiller@example.org,66,LA,40.75,False,Silver,19
CUST107884,Teresa,Hickman,michelehanna@example.com,23,Chicago,34.63,False,Bronze,6
CUST107885,Lisa,Wilson,hzimmerman@example.net,36,Houston,31.58,False,Gold,19
CUST107886,Ashley,Farmer,michellemullen@example.org,20,Miami,23.02,False,Bronze,6
CUST107887,Cynthia,Jones,douglas75@example.net,53,Miami,28.81,True,Silver,5
CUST107888,Ruth,Rogers,rodriguezanna@example.org,38,Miami,65.58,False,Silver,5
CUST107889,Marie,Solis,vkoch@example.org,23,Miami,40.68,True,Gold,1
CUST107890,Dan,Parks,rlucas@example.org,49,LA,54.88,False,Gold,18
CUST107891,Dean,Vazquez,susan79@example.org,34,Miami,29.25,True,Bronze,17
CUST107892,Laura,Cohen,johnsonlaura@example.org,32,Houston,33.07,False,Silver,9
CUST107893,Joshua,Frye,lori31@example.com,68,Houston,33.43,False,Bronze,19
CUST107894,Jonathan,Foster,brian76@example.net,21,Houston,23.48,True,Gold,17
CUST107895,Matthew,Archer,wangvirginia@example.org,56,LA,44.37,False,Gold,14
CUST107896,Kimberly,Atkinson,charlesortiz@example.com,54,Chicago,34.2,False,Gold,13
CUST107897,Cheryl,Stevens,karen17@example.net,38,LA,47.98,False,Bronze,11
CUST107898,Lisa,Adams,waltersemily@example.org,28,Houston,20.58,True,Gold,10
CUST107899,Kathryn,Carter,fosterthomas@example.org,45,Miami,51.53,True,Bronze,20
CUST107900,Cody,Rojas,tamifrank@example.com,60,Miami,37.89,True,Silver,10
CUST107901,Carlos,Sanchez,jgray@example.com,48,Houston,22.66,False,Gold,6
CUST107902,Debra,Petersen,toddhernandez@example.org,61,NYC,82.21,True,Bronze,15
CUST107903,Eric,Martinez,travisrobbins@example.org,28,Houston,14.24,False,Silver,23
CUST107904,Derek,Garner,ruizlogan@example.org,65,Miami,20.19,False,Bronze,6
CUST107905,Michael,Richardson,jessica42@example.com,76,Chicago,21.55,False,Gold,13
CUST107906,Shawn,Jones,rogersrodney@example.com,23,Miami,15.24,False,Silver,16
CUST107907,Valerie,Evans,arthur67@example.net,44,NYC,6.47,False,Bronze,6
CUST107908,Amy,Hines,richardslauren@example.com,51,LA,18.27,True,Silver,1
CUST107909,Marcus,Johnson,codymccann@example.org,73,NYC,18.43,False,Bronze,8
CUST107910,Barbara,Diaz,ogill@example.net,64,Miami,20.79,False,Silver,22
CUST107911,Sara,Griffin,ashley32@example.net,32,Houston,19.8,False,Silver,12
CUST107912,Richard,Snow,jgrant@example.org,62,Houston,20.35,False,Bronze,3
CUST107913,James,Aguilar,mcdonaldthomas@example.net,57,Chicago,65.48,False,Gold,9
CUST107914,Bruce,Barnes,rebecca90@example.net,45,Chicago,58.85,False,Gold,20
CUST107915,Alexa,Snyder,udunlap@example.com,47,Miami,45.52,False,Gold,20
CUST107916,Traci,Johnson,williamwagner@example.net,42,Miami,26.66,True,Gold,7
CUST107917,Todd,Walker,shawn78@example.org,20,LA,35.54,False,Gold,20
CUST107918,Travis,Stevens,jose64@example.com,57,Miami,46.88,False,Silver,21
CUST107919,Amber,Smith,nathan63@example.com,45,Chicago,23.97,False,Gold,19
CUST107920,Paul,Eaton,darrelladams@example.org,62,LA,63.61,False,Gold,20
CUST107921,Austin,Johnson,robinsondustin@example.net,38,Miami,55.74,False,Silver,11
CUST107922,Lawrence,Kaiser,jerryking@example.com,39,Miami,52.97,True,Silver,19
CUST107923,Nicholas,Knight,pflynn@example.org,22,Chicago,21.33,False,Bronze,22
CUST107924,Brianna,Spence,gmoss@example.com,51,Miami,33.18,True,Silver,12
CUST107925,Jacob,Chapman,michaelcharles@example.com,31,LA,26.87,False,Bronze,18
CUST107926,Heidi,Davis,jeffreythomas@example.org,46,NYC,25.75,False,Silver,24
CUST107927,James,Ford,ukelley@example.net,22,LA,61.55,False,Bronze,6
CUST107928,Sheila,Downs,debra58@example.com,32,NYC,24.11,True,Gold,1
CUST107929,Larry,Carter,jodyweeks@example.net,57,Miami,28.05,False,Silver,4
CUST107930,Jeffrey,Miller,rodriguezdiana@example.net,28,Houston,22.85,False,Bronze,21
CUST107931,Richard,Duran,kevin75@example.net,52,LA,23.31,False,Gold,25
CUST107932,Ashley,Wilson,jamesgonzalez@example.org,63,NYC,21.39,True,Gold,7
CUST107933,Kenneth,Jones,odonnelljustin@example.org,63,Chicago,37.83,True,Gold,1
CUST107934,Mark,Jennings,jenniferjackson@example.net,69,LA,73.02,False,Silver,10
CUST107935,William,Mckee,austinle@example.net,32,LA,33.52,True,Gold,14
CUST107936,Victoria,Mathis,shawnmiller@example.org,71,NYC,39.28,False,Silver,4
CUST107937,Jason,Dominguez,enelson@example.net,70,Miami,33.64,False,Gold,17
CUST107938,James,Burns,melanie39@example.com,23,Chicago,23.19,True,Silver,17
CUST107939,Michael,Thompson,rogerskimberly@example.com,36,Chicago,21.37,False,Bronze,1
CUST107940,Caitlin,Jones,marquezroberta@example.net,30,LA,37.81,True,Gold,3
CUST107941,Brandon,Lewis,hughesmichael@example.org,46,Chicago,29.2,True,Bronze,25
CUST107942,Robert,Rice,lbutler@example.net,23,Chicago,29.79,True,Bronze,7
CUST107943,John,Saunders,danielle48@example.org,60,Chicago,52.91,True,Silver,15
CUST107944,Hannah,Franklin,mark39@example.net,59,NYC,53.53,False,Silver,12
CUST107945,Lisa,Harvey,mccannmarcus@example.com,42,Miami,55.01,True,Silver,25
CUST107946,David,Hartman,murphyrebecca@example.net,78,LA,31.06,True,Bronze,11
CUST107947,John,Nelson,kleinanthony@example.net,47,NYC,53.58,False,Silver,23
CUST107948,Randy,Carroll,wstevens@example.net,76,LA,30.54,False,Gold,18
CUST107949,Paul,Thomas,davidthomas@example.org,45,Miami,50.95,True,Bronze,5
CUST107950,Kristy,Garner,hernandezmaria@example.com,29,Houston,19.67,False,Gold,20
CUST107951,Kimberly,Fry,samuel46@example.com,36,NYC,84.62,True,Bronze,15
CUST107952,Ashley,Arnold,xmorris@example.net,73,LA,43.4,False,Gold,25
CUST107953,Lisa,Guzman,fdaugherty@example.net,74,Chicago,33.6,True,Gold,23
CUST107954,Jared,Holt,roconnell@example.com,58,NYC,32.38,False,Bronze,6
CUST107955,Eric,Miller,tom07@example.com,32,Chicago,92.55,True,Bronze,11
CUST107956,Darrell,Nichols,barrettdouglas@example.com,56,Houston,12.26,False,Gold,15
CUST107957,Jonathan,Collins,paul24@example.org,54,Houston,37.54,False,Silver,24
CUST107958,Melanie,Bruce,lopezwilliam@example.org,55,NYC,46.28,False,Bronze,19
CUST107959,Donna,Andrews,morriseric@example.com,79,Miami,25.7,False,Gold,6
CUST107960,Tony,Robertson,barkerbrittany@example.org,40,LA,14.32,False,Gold,22
CUST107961,Donald,Myers,ryananderson@example.net,27,Miami,8.74,False,Silver,2
CUST107962,David,Bolton,edward01@example.org,40,NYC,63.05,False,Bronze,8
CUST107963,Larry,Ruiz,jbrooks@example.net,27,LA,26.07,False,Silver,7
CUST107964,Richard,Myers,emichael@example.net,42,Miami,28.72,True,Bronze,12
CUST107965,Jody,Saunders,marksamy@example.com,53,Chicago,65.82,False,Bronze,11
CUST107966,Veronica,Moreno,helen19@example.net,27,Houston,26.53,False,Bronze,24
CUST107967,Mary,Mcneil,mwoods@example.net,43,NYC,11.7,True,Bronze,13
CUST107968,David,Mccann,malvarado@example.org,25,LA,46.79,False,Gold,9
CUST107969,Crystal,Potts,christopher38@example.net,79,Chicago,73.12,True,Gold,17
CUST107970,Timothy,Burgess,opadilla@example.org,53,Miami,52.44,False,Gold,18
CUST107971,Taylor,Tran,bcooper@example.com,77,Houston,16.68,False,Silver,16
CUST107972,Brian,Harris,ashepherd@example.com,25,Houston,59.4,True,Bronze,19
CUST107973,Brooke,Serrano,melissakennedy@example.net,41,NYC,29.88,True,Gold,5
CUST107974,Mandy,Simpson,lopezsarah@example.org,49,Houston,26.84,False,Silver,3
CUST107975,Julie,Hernandez,gabrielle15@example.com,21,LA,39.06,True,Silver,24
CUST107976,Lisa,Diaz,steve92@example.net,33,Miami,37.17,False,Silver,14
CUST107977,John,Morton,williamsamber@example.com,75,NYC,44.69,True,Bronze,19
CUST107978,Micheal,Sims,davilagarrett@example.com,67,Miami,10.59,False,Bronze,10
CUST107979,Amber,Vega,kirk46@example.org,38,NYC,38.67,False,Bronze,25
CUST107980,Nancy,Jones,alexander15@example.com,66,LA,26.06,False,Gold,12
CUST107981,Laura,Smith,eyoung@example.com,59,LA,107.18,True,Bronze,6
CUST107982,Diane,Rios,fvalencia@example.com,18,NYC,16.24,True,Gold,24
CUST107983,Antonio,Garcia,brett30@example.org,41,Miami,52.58,False,Gold,7
CUST107984,Cathy,Thompson,cynthia99@example.net,71,Chicago,45.57,True,Gold,7
CUST107985,Connor,Cantrell,blackwellcaitlyn@example.net,61,Chicago,93.53,False,Gold,9
CUST107986,Carolyn,Fisher,cookmichele@example.net,43,Miami,32.81,True,Gold,20
CUST107987,Laura,Hughes,krausecrystal@example.com,28,NYC,39.41,True,Bronze,12
CUST107988,Tim,Bush,srussell@example.com,73,Miami,17.8,False,Gold,13
CUST107989,Mark,Ramos,seanjohnson@example.com,55,Houston,25.8,False,Gold,11
CUST107990,Brent,Sheppard,ylong@example.org,76,LA,31.06,False,Silver,14
CUST107991,Kevin,Clark,jonathanreese@example.net,23,Miami,40.33,False,Silver,22
CUST107992,Tiffany,Johnson,hugheschristopher@example.org,30,NYC,50.54,True,Silver,25
CUST107993,Vanessa,Walker,halvarez@example.org,72,LA,59.19,False,Gold,12
CUST107994,Sara,Payne,silvawilliam@example.net,70,Houston,17.42,False,Bronze,3
CUST107995,Jennifer,Smith,glennhernandez@example.net,33,Miami,26.34,True,Bronze,16
CUST107996,Jimmy,Thompson,michaelcooper@example.org,40,Chicago,14.77,False,Silver,9
CUST107997,Haley,Jones,xjohnston@example.com,22,Chicago,24.06,True,Silver,1
CUST107998,Lisa,Allison,mariadavis@example.com,77,LA,30.18,True,Gold,14
CUST107999,James,Stevens,sarah33@example.net,18,Houston,25.97,False,Silver,21
CUST108000,Zachary,Ramirez,thomaswalker@example.org,72,LA,27.35,True,Bronze,3
CUST108001,Daniel,Castro,prios@example.net,59,LA,24.09,False,Silver,24
CUST108002,Brenda,Mcintosh,michaelsantiago@example.org,20,Chicago,29.39,False,Gold,21
CUST108003,Nicole,Graves,leverett@example.com,53,Miami,12.33,True,Bronze,19
CUST108004,Patrick,Morgan,jermainemoore@example.net,23,LA,56.2,False,Silver,9
CUST108005,Christine,Walsh,lmartin@example.com,24,Miami,25.67,False,Silver,20
CUST108006,Amy,Bruce,shawadam@example.com,56,NYC,22.54,False,Gold,2
CUST108007,Jennifer,Logan,michaelthompson@example.net,65,Chicago,22.16,False,Silver,17
CUST108008,Patricia,Ramirez,owensmichael@example.net,56,LA,44.98,False,Silver,14
CUST108009,Amanda,Solis,lclark@example.net,23,Chicago,55.49,True,Gold,24
CUST108010,Natalie,Anderson,gouldshawn@example.com,19,Chicago,32.92,True,Bronze,6
CUST108011,Joseph,Smith,shannonrobert@example.org,26,LA,55.68,False,Bronze,20
CUST108012,Patricia,Cherry,lynn34@example.com,67,Miami,17.28,False,Bronze,14
CUST108013,Samantha,Rogers,jjohnson@example.net,57,Miami,24.0,False,Silver,18
CUST108014,Carl,Holden,jonathan87@example.org,22,NYC,23.5,True,Silver,4
CUST108015,Christopher,Williamson,robinsonjason@example.net,73,Chicago,43.98,False,Bronze,10
CUST108016,Paul,Weaver,wilsonrandy@example.com,77,Miami,20.82,True,Silver,7
CUST108017,Michael,Cook,michelle45@example.net,61,Chicago,31.53,False,Bronze,5
CUST108018,Alan,Waters,gcortez@example.com,32,LA,27.44,True,Bronze,21
CUST108019,Austin,Pearson,yhernandez@example.net,49,Houston,18.58,True,Bronze,10
CUST108020,Dawn,Horton,alexanderwhite@example.com,55,Chicago,33.33,False,Gold,7
CUST108021,Shawn,Jackson,wtaylor@example.org,41,Chicago,27.52,False,Bronze,23
CUST108022,Marissa,West,jenniferchristensen@example.org,43,Miami,18.73,False,Bronze,8
CUST108023,Zachary,Meadows,contreraschristopher@example.com,38,NYC,16.86,False,Gold,13
CUST108024,Kathy,Snyder,jeremy42@example.com,74,Miami,55.38,True,Bronze,7
CUST108025,Marcia,Garcia,cliffordjohnson@example.com,57,NYC,32.74,True,Gold,1
CUST108026,Jaclyn,Cisneros,millermonica@example.net,53,NYC,31.73,True,Bronze,7
CUST108027,Jesse,Johnson,williamspeggy@example.com,70,NYC,37.18,False,Bronze,24
CUST108028,Richard,Gonzalez,ppeterson@example.net,43,LA,36.87,False,Bronze,8
CUST108029,Brian,Arnold,michaelmoore@example.com,41,NYC,12.6,False,Silver,7
CUST108030,Robert,Parker,richardmayer@example.net,66,Miami,109.18,False,Silver,12
CUST108031,Angie,Ramos,heathsarah@example.com,38,Miami,46.44,True,Gold,7
CUST108032,Megan,Jackson,wigginslevi@example.com,62,Houston,49.79,False,Silver,1
CUST108033,Jacob,White,rosejonathan@example.org,64,Chicago,40.38,False,Gold,11
CUST108034,Theodore,Flores,ymartinez@example.net,58,Houston,58.74,False,Bronze,14
CUST108035,Scott,Smith,ojensen@example.org,78,Houston,11.39,False,Gold,18
CUST108036,Tina,Lynch,maryfowler@example.com,19,LA,38.99,False,Silver,20
CUST108037,Joseph,Harvey,williamsbryan@example.net,24,NYC,66.88,True,Bronze,9
CUST108038,Cynthia,King,nwilliams@example.org,58,LA,24.3,True,Bronze,17
CUST108039,Jessica,Valencia,caleb14@example.net,20,Chicago,23.74,False,Gold,10
CUST108040,Adam,Marsh,sweeneycorey@example.com,53,Houston,44.59,False,Bronze,23
CUST108041,Bethany,Stark,jasonnelson@example.com,42,NYC,13.77,True,Silver,15
CUST108042,John,Gutierrez,alvinroth@example.net,62,Miami,22.52,False,Silver,20
CUST108043,William,Ross,mathewsanchez@example.com,52,Houston,31.48,False,Bronze,24
CUST108044,Deborah,Mcdaniel,jennifer71@example.com,68,Chicago,47.76,False,Bronze,9
CUST108045,Kelly,Mcgrath,clarketeresa@example.com,76,LA,18.8,False,Silver,6
CUST108046,Karen,Thomas,nichole21@example.org,63,Chicago,42.81,False,Gold,16
CUST108047,Suzanne,Sullivan,haynesalejandro@example.com,28,NYC,58.03,False,Silver,18
CUST108048,Tammy,Kennedy,qweaver@example.com,48,Houston,29.13,True,Bronze,4
CUST108049,Janice,King,pamela46@example.net,52,NYC,22.28,False,Silver,2
CUST108050,Brenda,Herman,sharon12@example.org,44,Chicago,53.51,True,Bronze,19
CUST108051,Joseph,Hayes,joshua55@example.org,62,Houston,21.51,False,Silver,8
CUST108052,Karen,Smith,jillbowman@example.net,23,LA,32.76,True,Gold,6
CUST108053,Robert,Brown,patrickchristina@example.net,32,NYC,57.73,True,Silver,23
CUST108054,Ethan,Jackson,walkertabitha@example.com,18,Miami,96.52,False,Silver,21
CUST108055,Jeremy,Moore,candice01@example.net,19,Houston,49.41,False,Silver,17
CUST108056,Jay,Moyer,fowens@example.com,26,Houston,34.79,False,Bronze,2
CUST108057,Matthew,Holland,nicholsjennifer@example.net,27,Houston,53.12,False,Bronze,21
CUST108058,Marcus,Martinez,allenmarissa@example.com,32,LA,36.43,False,Gold,16
CUST108059,Robert,Miller,kwest@example.com,50,Miami,114.11,True,Silver,1
CUST108060,Jamie,Ryan,mathew06@example.org,49,LA,17.24,False,Gold,12
CUST108061,Christopher,Cruz,raymond64@example.net,79,Miami,21.83,False,Silver,17
CUST108062,Kimberly,Russo,shawnbrown@example.com,51,LA,42.9,False,Bronze,25
CUST108063,Scott,Edwards,jonathanrandolph@example.net,43,NYC,24.04,False,Bronze,13
CUST108064,Danielle,Lopez,masontimothy@example.org,28,LA,26.76,False,Silver,13
CUST108065,Marcus,Romero,amandahendrix@example.com,28,NYC,41.37,False,Bronze,21
CUST108066,Nicholas,Chambers,jonathan83@example.com,55,NYC,24.48,False,Bronze,9
CUST108067,Timothy,Smith,codybell@example.net,57,NYC,31.34,False,Silver,6
CUST108068,William,Johnson,angela09@example.net,70,Miami,22.42,False,Gold,6
CUST108069,Kyle,Farrell,francisphelps@example.com,76,NYC,30.63,True,Bronze,5
CUST108070,Richard,Watkins,mdyer@example.org,74,Miami,16.79,False,Bronze,16
CUST108071,Jessica,Johnson,taylordenise@example.com,26,Miami,34.28,False,Silver,21
CUST108072,Larry,Mccann,burgesslinda@example.net,41,NYC,8.15,False,Bronze,12
CUST108073,Elijah,Hill,sarahtaylor@example.org,34,Miami,35.62,False,Bronze,6
CUST108074,Deanna,Jimenez,kylerice@example.com,63,LA,30.53,False,Silver,2
CUST108075,Christian,Armstrong,reidbrian@example.net,48,Houston,52.34,True,Gold,21
CUST108076,Jon,Floyd,tgill@example.org,70,Houston,54.37,False,Bronze,16
CUST108077,Edward,Watkins,wwalker@example.net,52,Chicago,85.9,True,Silver,21
CUST108078,Charles,Walton,pamelamorris@example.net,65,Miami,33.89,True,Gold,5
CUST108079,Michael,Brown,davidwest@example.org,68,Miami,38.24,False,Silver,19
CUST108080,Deborah,Nguyen,erin95@example.org,21,Houston,48.07,True,Silver,8
CUST108081,Melanie,Collins,lori17@example.org,23,Miami,43.82,False,Bronze,14
CUST108082,Amanda,Jones,maxwellthomas@example.com,58,LA,36.61,True,Gold,5
CUST108083,Michelle,Smith,middletonyolanda@example.net,53,Miami,18.35,False,Silver,10
CUST108084,Arthur,King,nhawkins@example.org,48,Miami,37.46,False,Gold,4
CUST108085,Christopher,Randall,wwang@example.net,70,Chicago,21.81,False,Bronze,17
CUST108086,James,Cortez,yoderjenna@example.net,26,Chicago,27.81,False,Silver,3
CUST108087,Tammy,Mcbride,robin60@example.com,32,NYC,46.05,True,Bronze,10
CUST108088,Matthew,Kane,thomaschristopher@example.net,57,Houston,22.75,True,Silver,9
CUST108089,Christopher,Mason,alexander10@example.com,77,Houston,21.99,True,Bronze,20
CUST108090,Daniel,Johnson,wilsonkelsey@example.net,79,NYC,42.39,False,Gold,11
CUST108091,Chase,Warren,melissa98@example.com,76,LA,34.93,False,Silver,8
CUST108092,Julian,Terry,david06@example.net,74,LA,29.03,True,Bronze,6
CUST108093,Pamela,Snyder,adamstravis@example.net,58,Chicago,28.59,True,Silver,5
CUST108094,Daniel,Bates,john92@example.com,66,Houston,28.59,False,Silver,8
CUST108095,Gabriel,Perez,toddmoore@example.org,35,NYC,36.76,False,Gold,4
CUST108096,David,Snyder,woodwilliam@example.org,68,NYC,52.32,False,Silver,11
CUST108097,Gary,Avila,elizabeth30@example.org,36,Houston,83.0,False,Silver,12
CUST108098,Mary,Grant,danielle28@example.com,76,Chicago,58.78,True,Silver,23
CUST108099,Eric,Morse,gentrylarry@example.org,73,Miami,28.05,False,Gold,11
CUST108100,Kristen,Howard,johnsonleslie@example.com,32,Miami,18.65,False,Silver,10
CUST108101,Victoria,Hendrix,munoznicholas@example.org,71,Chicago,31.89,False,Gold,9
CUST108102,Cameron,Jackson,christopheraguirre@example.org,77,Houston,26.1,False,Gold,1
CUST108103,Daniel,Sandoval,donnatorres@example.net,49,Chicago,69.04,False,Silver,19
CUST108104,Jasmin,Ray,joelflores@example.com,66,Chicago,18.36,False,Gold,23
CUST108105,Lawrence,Bartlett,michael76@example.com,28,LA,22.76,True,Bronze,25
CUST108106,Mark,Johnson,nicholas44@example.org,72,LA,50.09,False,Gold,20
CUST108107,Daniel,Lee,jacquelinewilliams@example.com,57,NYC,33.1,False,Silver,4
CUST108108,Sara,Bishop,jamesnunez@example.com,73,Chicago,71.51,False,Gold,12
CUST108109,Thomas,Harper,garciajeffrey@example.com,70,Miami,25.53,False,Bronze,7
